unique_id,metric,Grasynda(3),Grasynda(5),Grasynda(7),Grasynda(10),Grasynda(15),Grasynda(20),Grasynda(25),Grasynda(50),Grasynda(75),Grasynda(100),Original
Q174,mase,5.832895090275204,3.8075193945337196,5.102345322187438,4.589496427915259,5.1280351502197465,4.832510438073934,4.26848946397627,4.378293523079254,4.250260319547988,4.9131002792668514,6.025587601495458
Q175,mase,2.3082312117933617,1.7271789557179735,2.1335356824614737,2.0598072100390503,2.1656321765416973,2.266309254073737,2.238767534922424,2.4084757004959902,2.2555530666867596,2.179298369686288,2.132997288270521
Q176,mase,4.356508744583143,3.7513868218039907,4.23897281600537,4.429921284766527,3.848852410245012,4.188470021957807,4.119121091781666,3.981721665003391,3.7966166477493037,4.234371917387918,3.63873386419383
Q177,mase,3.2044853631244585,3.2001365439106264,3.216454359027577,2.797601034597892,2.9603117442427087,3.486651239441958,3.0985036005630957,2.9409919370848976,3.2699830123808837,2.8805151670336415,3.5316751416762924
Q178,mase,1.496370054690756,1.5685471678550058,1.4585478891398544,1.3842861250173644,1.4783305244408707,1.6485096076143637,1.225519767545922,1.4863195472201147,1.376309624544522,1.2824090229395297,2.0376714804638665
Q179,mase,0.6185604930180248,0.6601195257003725,0.7251344805068936,0.8179286591396445,0.8499371248803711,0.6937334050946539,0.802027607157388,0.8521941099741038,0.7332786487121025,0.6138870909908595,0.6444318824816013
Q18,mase,0.49051698504657,0.424559766884408,0.5075473745937907,0.5435171672752186,0.48365128296279497,0.467888244261668,0.458587258050845,0.44422240156968507,0.4736419689112955,0.5105233867524197,0.5075280979384316
Q180,mase,0.44197267471635676,0.5507810037819099,0.5232234133706272,0.40983038035770564,0.4596217105263158,0.48727951170028366,0.4820541482823826,0.4843429916482824,0.4321289985817838,0.4958849570595651,0.4508745666561614
Q181,mase,2.45457164867838,2.0528196918647588,1.7773989661090788,2.284021304233602,2.1536406199651963,2.262157016673359,2.336300559553977,2.3525765394691702,1.819783546142084,2.3757398361685658,2.169403807926834
Q182,mase,0.158531600949821,0.1433176215924683,0.14383651569500083,0.2322116861345055,0.22520197935519423,0.18963043198928708,0.2034422530636845,0.2417474470940667,0.17471304142304847,0.14920068435664746,0.0982489105539235
Q183,mase,4.646783235692494,4.339147709714113,4.755714208221556,4.416983198049813,4.435024459523434,4.474677592084846,4.907775432644258,4.765429903246805,4.491950589461364,3.95982352733286,4.794099365992057
Q184,mase,0.9365645721152605,0.6863791637007374,0.9640697836768162,1.0542471881173971,0.9011528637964541,0.8252350599884429,0.9299074352620348,0.9244236185427481,0.7154306433564797,1.0182993552836312,0.768258044124958
Q185,mase,1.4258721863792705,1.2373427415073612,1.1540608909995596,1.2580820731135043,1.1225980302361003,1.369014010428682,1.4165590927531406,1.2795258544414965,1.101829820185189,1.3020143800727753,1.6834505047214823
Q186,mase,1.7749716306236263,1.721847744318037,1.8585577107162856,1.9608314007199767,1.8831017456629555,1.7986851180197876,1.7228813919430042,1.6941032466313395,1.6139369707299893,1.7118255718555633,2.044074920344333
Q187,mase,0.7749209943162227,0.7718635134057842,0.7540414161071943,0.7582357735904748,0.7109451420190117,0.7335791527337283,0.7406633380231312,0.7434892017934704,0.7242245808268406,0.7322456709140579,0.7236393435647058
Q188,mase,1.0846559975228502,0.953498602197548,0.9548686998192489,1.038905396696462,0.9129499668328732,1.0648566806691666,1.0441903586455228,0.9087267830110468,1.0036333318508477,1.0145553680187502,1.3785620964771101
Q189,mase,2.8560502225120596,2.8131377969012163,2.743480789901426,2.8512467147519924,2.759866886010906,2.9944863133782507,2.7933412692690855,2.8311806902789427,2.874066203072567,2.690695784395973,2.83951862514419
Q19,mase,1.9470683271685114,1.9879444495425795,2.0225624541167835,2.015250610599729,1.8350859251468263,1.907857853794895,1.9814684747007003,1.6778096411226564,2.1620579328552068,1.9833442158911228,1.5296796469110008
Q190,mase,0.5351173778480774,0.43844286586030823,0.29362587898085196,0.4739945784029715,0.4028844857658522,0.34080999821136104,0.33175513649313554,0.3977365296407675,0.38021835326441983,0.4536968722012955,0.4603890892730675
Q191,mase,2.6029664184087125,2.4545421401302177,2.5587913290808295,2.7887122781210643,2.5243279236432845,2.551524433741341,2.4136766541471752,2.679860348751237,2.566522126748606,2.6709642386256296,1.8744141591371672
Q192,mase,1.3330607457076606,1.2287039827441395,1.1563687447854318,1.2690364437273105,1.2106511565528462,1.278982273258718,1.2927185837093405,1.2053537482804133,1.3557795421853331,1.3132267477348893,1.7443826980280213
Q193,mase,2.0150752885294994,2.182064981524192,2.09775041152072,2.133729702961089,1.975697318372889,2.142112451718002,1.8673626966154553,2.0524743652041018,2.1718238505319545,2.3519296524316147,1.743536373471716
Q194,mase,2.4159264195786228,2.457601851554471,2.2587611607142857,2.3142537577081193,2.2556745808710175,2.386875160585817,2.6541408658787256,2.341114505716855,2.3305166848663927,2.5295442574511817,2.422136152684995
Q195,mase,0.9858069162271188,1.2217461266888654,0.9671015169708657,1.3797859213073262,1.451816357817164,1.1677298042787132,0.9717782403813068,1.0945505369307291,1.3646230947633917,0.9498613187560251,0.83739790879945
Q196,mase,1.6156600287457257,2.5145138354680867,2.1066329449473677,2.4503872383992498,2.046941119820528,2.1506177221425924,2.112221709430736,1.6885752417691051,2.2850073141896705,1.6389434110234402,1.4550516213693778
Q197,mase,0.9298613484843176,0.987597952966508,1.0482672577624692,1.3240247156634182,1.1275343424250925,0.8502285264893893,1.1107065450001172,0.9579161225342404,0.9828079442603892,1.1001974853778107,0.9879439700632219
Q198,mase,2.4435182453272755,2.0795383577820257,2.3994759287732714,2.3558802943308588,2.3171055397412457,2.2620540422299795,2.2901011654107566,2.3644224458157876,2.2910308823461514,2.4983389202866433,1.6963920055777189
Q199,mase,2.821661996942217,2.8285682959949647,2.9116518731350243,2.8625291281044074,2.687583656790066,2.856811144007211,2.9836685311567512,3.0337292885700298,3.488844142421982,2.690475461970036,2.905308041542335
Q2,mase,0.43260491508817706,0.426512364263553,0.38864087504082273,0.3886267145656431,0.3822537353037228,0.38010644595035903,0.46032020533964746,0.36322103608752426,0.38074149861201806,0.36548556396962745,0.4390285658883081
Q20,mase,1.1111597291746487,1.2900078131165658,1.4063758978479435,1.1832663167101252,1.3337486294849643,1.223979386533921,1.2469724206642268,1.2463310334629125,1.13412023492065,1.2731314753072571,0.9799037316312861
