unique_id,metric,Grasynda(3),Grasynda(5),Grasynda(7),Grasynda(10),Grasynda(15),Grasynda(20),Grasynda(25),Grasynda(50),Grasynda(75),Grasynda(100),Original
M779,mase,0.6182097423359745,0.6254584895021978,0.5873739920579983,0.6769984157571618,0.6120132233709396,0.6304395190827207,0.6481821174448827,0.5951583165486478,0.5924738056698353,0.5415077622235903,0.5190656446176745
M780,mase,0.5091661065636576,0.5281997205262969,0.5292952808406459,0.5008874522454925,0.5002940326073648,0.5180559823998561,0.516510055801043,0.5098925083723947,0.4925807120928946,0.49125323087300277,0.4813708470391997
M781,mase,0.11599719981158434,0.08714693462582956,0.09223427680569903,0.10516006465905177,0.11138303676942461,0.10041960943858784,0.0885478114532463,0.10630269230919734,0.12338779142796769,0.08644582976263147,0.08891969026851679
M782,mase,0.9032654495303317,0.8615558173934719,0.8649438907037154,0.8995166876574308,0.847315879840995,0.9085417486618388,0.9129883468461377,0.9223549751390638,0.9249247120329555,0.9073980800010496,1.0278029393629302
M783,mase,1.44860643734492,1.408760886425346,1.4122388379128028,1.4153988562497373,1.3875363921284907,1.4609163797516351,1.4309701264200365,1.4575234739701617,1.473852023633979,1.486535353960988,1.3497079943415395
M784,mase,0.996682967306885,0.8923254363783061,0.9751361734821055,0.9123546430586168,0.9234404518261965,0.8983053032837427,0.9360415723722187,0.9493574858312342,0.9513963777812762,0.9441673349273195,0.9208897665105479
M785,mase,1.4092166447682453,1.3686025356469738,1.4353858186231385,1.3047305337277393,1.3046187451586901,1.2659986046251415,1.2972012448123718,1.3079708549835334,1.4000069777513415,1.2887076571882108,1.4228574668593341
M786,mase,0.7313511448472707,0.8528136643860853,0.7056855814494909,0.8729049115622795,0.8109307458487474,0.6642789493279467,0.7483034721198782,0.833797235562547,0.6778998108236934,0.7207306216208664,0.519416048975812
M787,mase,0.5819867631593959,0.5440465622550995,0.5540380005291954,0.617680670248331,0.5398509645298409,0.4928122707589474,0.523351934614266,0.5980377465155944,0.5039683287108128,0.5252860022622411,0.520325778592528
M788,mase,0.5522445749756544,0.45890076012446007,0.5112942619745999,0.5373577486795033,0.4816208226276199,0.467070376636477,0.5183179561897832,0.5141747656366612,0.5114112075992058,0.44603736209340855,0.42263887531552885
M789,mase,1.03135211743651,1.0029819097011756,0.9784955367784142,0.9529415317072137,0.952557976965445,0.9688426138927642,0.9716199283428888,1.0616272557251383,1.0281156601755048,1.031527670457961,1.0762643812685557
