unique_id,metric,Grasynda(3),Grasynda(5),Grasynda(7),Grasynda(10),Grasynda(15),Grasynda(20),Grasynda(25),Grasynda(50),Grasynda(75),Grasynda(100),Original
m296,mase,1.5212133572745592,1.5801508871157643,1.5450297176095509,1.5674188622575802,1.5459346874149913,1.525160353386075,1.5488159766081382,1.604702054687931,1.5947146656821323,1.596019476542756,1.699783904550021
m297,mase,1.7736192828298323,1.8776491651594605,1.3480045613003562,1.548405613884986,1.4747714971509833,1.2938096168346378,1.790322574210263,1.482256828639551,1.8007750980714468,1.7872873836791086,1.3061914633395313
m298,mase,0.7094601677259075,0.9491378735276031,0.9348699607545947,0.8751918699652187,1.1054668385171709,1.0790463231338194,0.8406359516489305,1.112209067564361,0.6606126070557026,1.0007435394006126,1.1833291255269882
m299,mase,1.7385842973957084,1.6441156174693334,1.7204475113137525,1.7605097418422397,1.7891797990439728,1.7860319530398994,1.7592753216823425,1.840488411821108,1.6161504657995658,1.6492630331658216,1.839325693658896
m3,mase,0.3081216618503256,0.3137945726871159,0.29543046210349794,0.29899034048840856,0.32830190421159644,0.2589391898257291,0.3185007520626272,0.27699032208128127,0.3334479681961427,0.24407021827423006,0.37760635203665144
m30,mase,0.6857041887820016,0.5160590087485502,0.6007406042923463,0.6371295059958544,0.608885944272478,0.624553495552537,0.6096830978892762,0.5481787161133295,0.660421815036254,0.6366574605912885,0.7545885988410652
m300,mase,1.0968254667860995,1.0894742271568607,0.9274057497256682,1.12030642271475,1.078201938668419,1.1676857807205878,1.0701598813105004,1.0676960211410373,1.1815317697145813,1.0367533507902449,1.1684774242114437
m301,mase,2.0480601313785147,1.6608492658041298,1.9482443827747686,1.9001489622062209,1.9615095820129294,1.8797048563726226,1.887483565879787,1.9082086350359788,1.758329845310334,1.9425050413107459,1.9141885079570031
m302,mase,0.934947252504942,1.0668261825062026,1.2371523017773525,1.0117129775247804,1.2901172317142653,1.3400303940522031,1.0274808059816387,1.2325158941837004,1.0499403682243142,1.2443725495283833,1.5604546184120167
m303,mase,1.4998418587556066,1.5118589550481274,1.0883515560158548,1.2542264073226963,1.1217073750299693,0.9099715517945454,1.1850646485372562,0.962603694499679,1.3746738719044769,1.2277485157781007,1.3567802386749823
m304,mase,1.5931386987995786,1.5884991936042823,1.6393138062767862,1.713098490150843,1.715215500434171,1.7073228555074382,1.6452238037487146,1.743939605228176,1.7217089050984624,1.7150470909160664,1.8599867452906957
m305,mase,1.4296340478181708,1.107496480941293,1.3242825657592352,1.6491798350622424,1.2438491734587038,1.3335928470713045,0.7826531886359102,1.5697153417234624,1.4068537790886675,1.3006269687344336,1.9160915046170532
m306,mase,0.6338320123151223,0.6009145795847702,0.6172936850657246,0.6174062306590848,0.6791101923900361,0.47372484039481627,0.5999404540342763,0.6564270400433008,0.5760018992825064,0.6282840448038072,0.7473809069471159
m307,mase,1.2113419562008898,1.3027123977003603,1.208977869452679,1.2415845525824334,1.229281733199506,1.206676824629863,1.2590056955593703,1.1546473955730323,1.3652592679756264,1.2869307375229608,1.2724463096922562
m308,mase,1.857160896637216,1.7525603427655694,1.7814437208924234,1.89300037887953,1.7701499435045038,1.893921432056926,1.7516408692672134,1.827315218158033,1.929281218430763,1.9175778528346175,1.783715775763068
m309,mase,0.8114307629489019,0.651924229462965,0.5119116934258133,0.7433146389040036,0.4990305430934594,0.4390428025455442,0.4471082620347231,0.682127380325841,0.7104838746959882,0.7170411622440473,0.8179986776627235
m31,mase,0.968527531573194,0.8404755636634016,0.965580370035314,0.8853704175017056,0.9586687369414123,0.946943994436654,0.9810913231680667,1.0098944922438289,0.9585282518851368,0.8893296763735503,1.028322746600164
m310,mase,1.344575284205558,1.2186231869251174,1.3771242042660503,1.3125316744392028,1.2790181285258866,1.433849296686369,1.3959103369755,1.325125829068233,1.314444309914873,1.4512366966373917,1.2646979709054174
m311,mase,1.6395528452800177,1.7483578807516253,1.62367024938733,1.5698772535271484,1.6547313307095555,1.567352768336924,1.6803691156125944,1.638112206038382,1.6785497000072753,1.6181985365019256,1.7260695408431543
m312,mase,1.8754940215918088,1.8207291623453472,1.7980522649315676,1.9228458125746195,1.8097817766294777,1.821739557032527,1.8385353776653621,1.8249422959626858,2.0113479339383544,1.822011864211198,1.750075141085165
m313,mase,1.7475243208346094,1.703894068846269,1.7189935425514944,1.6605884479221433,1.7144976202923619,1.6946774742921717,1.712617177396756,1.6356742276986664,1.7305954435101696,1.7272280563623592,1.706981413408823
m314,mase,1.4074668407616626,1.1145932891361876,1.2121201510501725,1.0893521466745286,1.3418844437628363,1.534766444465551,1.2556742334625077,1.061367753812021,1.2071666611665015,1.2663743996828516,1.3777503301697411
m315,mase,2.099955487080313,1.832689881793553,1.8340929376839101,1.9787980617264642,1.8716133443288385,1.8243922018050704,1.7394876883809223,1.8312590138216744,1.893241918503397,1.948088524823053,1.9450491005806854
m316,mase,2.2392676377912144,2.1418315061518594,2.144470955899228,2.0964948129061667,2.1571931338759764,2.1243180336405536,2.2003297414635643,2.2442279509230003,2.2689873145973274,2.101744641483059,2.416850534438576
m317,mase,0.7915018602841052,0.7048989275734732,0.7498172374961816,0.72009845892329,0.7277504475237301,0.7363398208120324,0.6963764313578023,0.7402919457359376,0.7791757355700892,0.7364920428682112,0.6966942156314072
m318,mase,1.0505054958712392,0.9644199197988106,1.040228401403668,0.9818844664785275,1.0511695230256335,1.076871990258396,1.0288185521296531,1.0659365156022615,1.0499557202526801,1.07810634621769,1.0029812211985705
m319,mase,1.3329142865898844,1.44142741554386,1.239124698953314,1.311003809119319,1.3413433134555817,1.3965694285356083,1.4092661646696238,1.2712306625895449,1.441849980053011,1.4098049706810123,1.5340768177430708
m32,mase,1.2811663900066197,1.3457926843797061,1.262999525812424,1.331202325633637,1.4623565712609343,1.3267994009701456,1.5691131948468329,1.4663108386616523,1.396625235797222,1.2944199872145243,1.5463559892064649
m320,mase,0.9334081209717505,1.1107030795795734,0.9679094116232074,1.0041405937479477,0.9709006134824527,0.8470641358467011,0.8481541386323319,0.8105186395578124,0.7850192555206051,1.002753993096888,1.2374479578987745
m321,mase,1.0292096503184984,0.993852757134942,0.9486070915921094,1.2114416953409521,1.1289359181823124,1.1110865330993505,1.2422597319326574,1.0746808374294472,1.0885792262121408,1.1142249217679612,0.9397020312616833
