unique_id,metric,Grasynda(3),Grasynda(5),Grasynda(7),Grasynda(10),Grasynda(15),Grasynda(20),Grasynda(25),Grasynda(50),Grasynda(75),Grasynda(100),Original
q119,smape,0.021151203467124936,0.023641765508931593,0.02610334450504371,0.021721045990240558,0.026843823616880737,0.02098056845061731,0.018033575788837627,0.024721534065050052,0.019738592821399475,0.024349876147998554,0.02167769386556294
q12,smape,0.03354583116068558,0.030600591252641772,0.031971158203920734,0.03693144657707219,0.03462704795169278,0.03408368334787944,0.033724209955084745,0.03867868596376601,0.03004270228952445,0.033907046351261336,0.04592670623487044
q120,smape,0.012323001473549054,0.011751671043252592,0.011994867810701183,0.011072912193322699,0.01430594866126539,0.014774650683630822,0.012662583778464432,0.012235669043326888,0.012190283254626514,0.014426162991282993,0.011391226262844494
q121,smape,0.06375274158339625,0.06456813175435497,0.06805093824874163,0.06398425317680595,0.06369534406391807,0.062464737925246656,0.06498954267661314,0.06624165023140909,0.06113138026614629,0.0638624633132539,0.06285688222883047
q122,smape,0.05675016332047134,0.05357889252626065,0.05846175820004707,0.061205191794741876,0.058466062192742446,0.05835943808647665,0.05780711551842721,0.05793346757770704,0.06164133722855582,0.05760567131203925,0.051340941406586495
q123,smape,0.10577738736195587,0.1088431297113265,0.11005811337094337,0.10643952526951879,0.10772860660533153,0.10902762672327805,0.10302520342328453,0.1048150761736706,0.10889757392210202,0.10585815050341313,0.0977318129575193
q124,smape,0.0335036972581358,0.03360869095501411,0.030856154593229306,0.034104111535846623,0.03191132898215795,0.031202714439842023,0.03371296748199328,0.03548868636564513,0.03364704188477953,0.03306065010050467,0.029504156493836167
q125,smape,0.06144932635188566,0.06236362590003617,0.0603658525970249,0.060674130107317974,0.061265852379714165,0.0647122009672945,0.061379926253012806,0.0611187629564332,0.06285124003238914,0.06454327873246521,0.060871724239097515
q126,smape,0.044297858752474294,0.04474716243851916,0.04607780327601361,0.043790346158196214,0.04544636607977781,0.04442108499251296,0.04428226755402616,0.0434080797609603,0.046895788442756645,0.0451916361092474,0.037157939905687415
q127,smape,0.037316086668826125,0.034432162713196005,0.03808196214807393,0.03081890922251774,0.03854521150646867,0.03526180182913278,0.03522832377205643,0.04166461904259576,0.03199446077566144,0.04165063699275468,0.04199225666073074
q128,smape,0.046514048198084905,0.041491437798718195,0.04269782251492796,0.03786918221447767,0.03635001202249375,0.04263977694052546,0.03770204309264607,0.036353292825201354,0.0385960059726903,0.044295398495647106,0.037253574614565646
q129,smape,0.04554699124752339,0.04543685680829104,0.0458289126798637,0.04111795036905323,0.045856563244021695,0.045509639430596695,0.04715203452021044,0.04305497056301637,0.04293346827243489,0.04372906209722954,0.04212805913355742
q13,smape,0.06732860349669662,0.06090697945222079,0.06280803010302363,0.07144067161711257,0.06120612817290786,0.06202083292888164,0.05485605724581803,0.06272850359333505,0.05375551224676284,0.06255379688263338,0.10017234379289097
q130,smape,0.11858785435971306,0.1166852604067497,0.11485583264043486,0.12253988512434824,0.121611516816484,0.11553108536548139,0.12069417535178859,0.12090367001175886,0.1197059987193898,0.12216094574928901,0.12231824572175204
q131,smape,0.05352386132032509,0.05497655433706994,0.05260472327669104,0.05302323940722176,0.05346752148224615,0.05332909664963438,0.05540013568567392,0.05142235722984964,0.054065463697337016,0.05489723571226124,0.05305561827940024
