unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
Q327,mase,0.8877496586340022,0.7761774625053373,0.8974068693513378,0.7857443279871192,0.5922394276615428,1.0742646175811272,0.6177765509358099,0.5645639021580557,0.8488122520370766,0.8062638158714062,0.7866123372117848,0.8196321308799459,1.1414745231995445
Q328,mase,0.9685394662268554,0.9895191085521323,0.8950708863731219,0.896594125270337,0.9149967482499242,0.9109561449480195,0.9420938009845956,0.9252659202363789,0.8699624551809835,0.9883660267111853,0.8803327811978298,0.9065976289791698,1.462665047806951
Q329,mase,0.646497381074667,0.6076348148820487,0.4820819183462029,0.4174251237514169,0.47754432027486543,0.7514736989497733,0.3133924381021536,0.3736638333717059,0.6457218592820204,0.5250891331202182,0.5748671166584018,0.6738468039370219,1.0718333805610656
Q33,mase,1.1899331215664428,1.2050559823529237,1.047842609370092,1.1947813542660557,0.45651772115515676,1.2454046773048908,1.4279341681161437,1.1623139600951764,1.233270090013275,1.2275557128909143,1.2627128657275437,1.2307082332033494,0.6836593792780565
Q330,mase,0.3478588606255609,0.2792369602574039,0.4718847680152158,0.088411293674023,0.5146720209625112,0.693160190350412,0.15362235610263522,0.11508928890124011,0.40627613302602594,0.37985508599677736,0.29000368730623316,0.32233693310455247,1.5672676837725381
Q331,mase,1.5916997690172356,1.7460416364559166,1.1511841427224894,0.9769468778484423,1.0559749634881506,1.6189541815130926,1.2238202270467353,1.4702218030120981,1.1847051279727379,1.1865986946366425,1.3372699559268313,1.5347195967641698,2.2431223069274115
Q332,mase,1.1807208465332075,1.25626160254898,1.0350408388660466,1.2110349192841736,0.652825931574099,1.3313714318212455,0.8764738396748899,0.9727192653567898,1.138190307781747,1.1236678132302058,1.13419831125865,1.169426791953132,0.49878673496899434
Q333,mase,1.776964521570145,2.1049801894223004,1.9105313049454018,1.6258086372593972,1.5277194293249656,1.9882014937262342,1.6660686315387658,1.8928498615586198,1.8529809260587375,1.4010132628735237,1.9835368854527713,1.7893185284832758,1.7365481037789818
Q334,mase,0.47059163398595966,0.6826051483226648,0.9994415673897582,0.6132669470457299,1.1927153819115168,0.546703930492993,0.4197806461889521,0.9462857697335494,0.6675978507290186,0.37806952717520154,0.7615147528284865,0.6996902329961541,1.480691217533323
Q335,mase,0.22429696577265684,0.3075044781177382,0.20652277183384973,0.20000075643880713,0.28430268445003876,0.3036011025852053,0.26886709672734316,0.2709091789310612,0.23958217346049573,0.21652395187838885,0.27957221872579396,0.2701088666731216,0.768861347792409
Q337,mase,5.076280560409813,5.209742317422789,4.746043601231269,5.253527189555921,3.951296265362299,4.997811836108827,5.036268267715187,5.469096044350786,5.159498426649305,4.9104016398825845,5.208217330843384,5.17191497624269,4.716374269005848
Q338,mase,1.2366943096914642,1.3642193358115189,1.1461528350757901,1.0408301180189743,0.7203101168599494,1.3166279240183563,1.039975547093367,1.4380937903139108,1.2397653583402761,1.00497514605394,1.1435610390406632,1.086526303567109,0.7436572780047301
Q339,mase,0.7791826863526129,0.9234479715369771,0.7756187476367737,0.8220008825427662,0.6537526708531084,0.7848911000899655,0.7978032793431209,0.7886727713961614,0.9458530370716856,0.916140814873005,0.8153583832598832,0.8218875597325805,1.8509439866485866
Q34,mase,0.4940650785004033,0.5487976543044789,1.0738400721432078,0.6888023482164778,0.8618511002332433,0.4916908167023253,0.7091785297779803,0.5230279952255269,0.7586993287678439,0.7076047128739784,0.45211930263757844,0.5401214525753217,1.1961418947949913
Q340,mase,0.697371187154173,0.7004994550136684,0.6399758667289704,0.606483523298037,0.691902025455339,0.631729667738456,0.6497424566481128,0.7179969771013109,0.6702933045418615,0.619882068868981,0.7615315556863843,0.7329069076888874,0.47263026151109944
Q341,mase,1.9730134295045172,1.8760366917326234,1.9171844379318035,1.5702956697462322,1.2353157889429829,2.1689464987733933,1.545919605065862,1.4090616532973654,1.9567499919926545,1.7611627955600158,1.8018955314267546,1.9374806489152714,0.7848384770147667
Q342,mase,1.0509974391551937,1.0813953336380802,0.7884037089488025,1.4126908589380467,0.936279005106004,1.0607075113383766,0.9737199697344519,1.2372728029841291,1.0702091437508963,1.1622867705495004,1.1088869755067163,1.0936181204138582,0.7203977245566231
Q343,mase,1.1383569687700519,1.528233895576912,0.9565012983615762,0.9761505812321356,0.9897095502719769,1.5571974074695212,1.272914156379426,1.989234513540512,1.021208091495071,0.6707301039418422,1.2413708401388321,1.1088371301332907,0.43323805634953044
Q344,mase,4.363250530392526,4.434615656245719,3.7570438856121307,4.026154334951262,3.588772665630849,4.419129228872757,4.781362891213532,4.534636290548098,4.4568568303999445,3.8128155782027573,4.624679963218509,4.279847910745674,3.3235173263936444
Q345,mase,1.1703267798577834,1.0451801819667175,1.1170631883243585,1.2395884917504865,0.8769062822478295,1.0500500212020212,1.1289779736205343,0.942831085128339,1.100899890505646,1.4231242790571477,1.1836324844617356,1.1798938675748447,1.448261137733074
Q346,mase,1.1719865283108384,1.3571757148981347,1.0136161607082073,1.0604189914197333,0.5954037770300746,1.1931072645053955,1.1599323290754673,1.2706618246204515,1.0702610739800695,0.6621824750761651,1.177185143777445,0.9475977167512,1.8425979507778194
Q347,mase,0.7655995272081061,0.7937630475542744,0.8329109842475833,0.7691256366615812,0.7576602433743317,0.8985748843123886,0.9155269482097532,0.7369494923583734,0.8381442454062483,0.7670158249851488,0.7299758541137873,0.7506626090214398,1.5072635956148404
Q348,mase,0.47588200739599756,0.5333898849980696,0.6770263585470223,0.633765843179917,0.6990859694226377,0.5304783582112063,0.8944185781707474,0.9670658295059683,0.5850781652174962,0.5951048897437341,0.6568439307273737,0.51322583783099,2.687333097390689
Q349,mase,1.6428627852373967,1.4671560491140343,1.5552945512007672,1.6387785202939618,1.7954314551586688,1.7658294178372953,1.396288829913333,1.228089259182177,1.4393742178196531,1.3841766638733295,1.5594836955023594,1.54119290772615,1.934238962642791
Q35,mase,0.622457120555926,0.5764521659374322,0.5302393514314776,0.5443772689703137,0.8686047008529061,0.5616271787784812,0.4330751075897214,0.6473945650653748,0.5859279190864816,0.6649529015415978,0.6429870167334722,0.6247552273464155,0.46472214458328215
