unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
Q36,mase,0.7240927119022792,0.7488653079845077,0.6985049996275883,0.7265162976687025,0.9748221733949054,0.719256712721585,0.7601123752420677,0.7581728083569194,0.670673041114256,0.7290592879487562,0.6780136256144794,0.7053871685535528,1.1671681811410695
Q360,mase,0.5297314975138384,0.5598794928128561,0.4059348311072068,0.4852262792878656,0.8611681292227438,0.35112634059396536,0.38771073441824494,0.5427900465349759,0.4093536212995876,0.524824041742416,0.42764157850911705,0.419877623104005,0.5312856135019265
Q361,mase,0.43569675980711203,0.49707614841577424,0.3089348910567422,0.26827358125998463,0.45798157976968823,0.38763019292497486,0.2716350109645879,0.5357009547327082,0.30270721776817944,0.2916120440358559,0.3710353908422579,0.38300132943316967,0.6325069522513461
Q362,mase,0.17260171889356016,0.19008614914246735,0.19694821567781273,0.27580325168095887,0.43333876759264417,0.3305399101574463,0.21476490067377565,0.247622502488376,0.17728210614054626,0.23453161107553527,0.16880009379263303,0.18812796690981987,1.6688476209037504
Q363,mase,0.30921562460562846,0.3304915989004922,0.35827778446018427,0.37217321882098686,0.5420427163522211,0.307838898244258,0.34157122054044675,0.23127597922450782,0.3948980155224634,0.45540274206524484,0.3171550629416961,0.2730261211982585,0.7725896012115093
Q364,mase,0.7557163976174033,0.7559567735605467,0.7946065677955182,0.6605261148934196,0.7003343037488662,0.74098139256669,0.7129095490692257,0.6711429203688051,0.7037082237079451,0.69592801541756,0.8262667369299909,0.801529354694071,2.096355240372722
Q365,mase,1.104339068403387,1.108168363538996,0.993854943243152,1.0259191626045743,1.1920933093543382,1.034658151733909,0.9877129172429496,1.1146029234415058,1.0557054389168128,1.116770705075226,1.078033550212522,1.0738786463955607,0.9377951693428687
Q367,mase,2.508373551588262,3.114114540480915,2.435809755680718,2.432399679968057,2.188675133044155,2.7670981779151744,2.376737224433743,2.770019704550221,2.5069781697177587,2.324407647240909,2.4799491644282576,2.5827639318253315,2.0698222179201755
Q368,mase,0.3930889330659217,0.4980510800056387,0.26651445881176955,0.2658344493284806,0.2489976067510765,0.6253526197585606,0.3067425463271478,0.40693521568074636,0.33101003434488413,0.3602302180515686,0.47728536049313103,0.4050623862646094,1.05802747590732
Q369,mase,1.2708035148579844,0.9770496886986848,1.3911313194951824,1.3591657206807388,1.0131486989988128,1.7295479745079683,1.0448969023985113,0.7187944155555048,1.1449859743167496,1.4558658767951733,1.683811769729782,1.6138289526633636,3.658157906753733
Q37,mase,0.8769133672780969,1.0498428483618059,1.0238730855272031,1.0748562204471253,1.0661339087464377,1.0854051472604567,0.942672213013941,1.1931389515117512,0.8945512335351967,0.5834423047261733,0.9303857845326898,1.0877811783354547,0.8398303860376659
Q370,mase,0.43774958513439977,0.3326368639369173,0.4600293598428067,0.4980157921654893,0.44699863347827423,0.5531050027080168,0.35196537364214137,0.4117976241965789,0.3907232618639369,0.3573441077533985,0.5190648871616904,0.5403632464372253,1.2115487289005709
Q371,mase,0.816104446965377,0.6542342532869255,1.010840533009124,0.7822916638648003,0.35573188727889915,1.2175953648836935,1.0484476035300827,0.6056179493834998,1.0859838568788733,0.9898217021136384,0.9785441199808487,1.0752873117818256,0.6537269753830264
Q372,mase,0.9027935193916533,0.9719087279818898,0.7743558814951158,0.9525474874117462,1.4758506799621596,0.6870156620242758,0.7600602135620678,1.16619125418601,0.7843439354991779,0.7547400990286038,0.8308337224660283,0.7750772409509648,1.1736544320324966
Q373,mase,0.4250903874803238,0.38555816245502583,0.4611303090566674,0.32432371893973466,0.5599144261580841,0.40973549583989205,0.3474153484793119,0.431031234188779,0.34188471511693275,0.4759177535417135,0.44005834340566674,0.4000713261749494,0.6226669664942658
Q374,mase,0.7419714741710357,0.8714726709810752,0.8018371267648546,0.6801656311798657,0.41293629133324133,0.8263533636434188,0.7879688074871228,0.8144414030163493,0.5364918375471395,0.5397272846819812,0.7253422010813327,0.6958921767930233,1.067190949227373
Q375,mase,0.7571664471583652,0.7493150343231162,0.707450311302682,0.7304093829821201,0.6510930515644955,0.7880126017720307,0.7404501416826309,0.7947579920977011,0.6775148666985952,0.6432788054757343,0.7899033664591315,0.7984554597701149,0.9113665389527459
Q376,mase,0.463204300661027,0.4712486117900867,0.4460089297100833,0.4253882006142663,0.44861663885818737,0.4704387673227342,0.4830796141706342,0.4717054258416936,0.4739277240796633,0.44040743628847134,0.4461927512859208,0.4395725176946948,0.5164087740180241
Q377,mase,1.234952437469889,1.235851644991067,1.1494067700387425,1.2194884989260477,1.7492909061596675,1.1143741390190902,1.155317584335354,1.2538216809734823,1.1247441365474946,1.2116434180910751,1.1724395776457361,1.1505125972955474,1.2552192066805845
Q378,mase,0.2458081827719805,0.20753923599503318,0.20763671035507902,0.29686212778786,0.6358336455000239,0.30919939690887815,0.2690879981732652,0.2931151947323177,0.1995122924029323,0.2295215697233631,0.25690137124504514,0.25595391113770954,1.6253163952433258
Q379,mase,1.5115806270483145,1.8033236371452444,1.561463129981615,1.4268439915869229,1.2601719870506556,1.7288216975507773,1.5048988112400843,1.7878413991368056,1.4408204002254337,1.2215503073542342,1.6046753403627871,1.6089355996589474,1.4640905007688911
Q38,mase,1.026633131377423,0.9982190658046547,0.9599690123827097,0.7488034565944702,0.7723947113104709,1.2821544009444281,1.1695316125574615,0.7637047599318045,1.099557709518661,1.2460050438918986,1.2635567207631324,1.1684603483482965,0.8330302460037075
Q380,mase,0.45458243870792486,0.3839475936141807,0.2595912001369752,0.20887840162347418,0.40545946660578874,0.6587493823111245,0.3347853386668901,0.24727760852540687,0.3010535659070418,0.45977341835525704,0.37882219825717817,0.48984669395575176,1.574926021823562
Q381,mase,0.4552083757819027,0.43068318425395796,0.6067463856104445,0.5861892067508507,0.5188943622781638,0.47641481877432307,0.5801808770680943,0.4038862646829601,0.5792904520008558,0.607243829782086,0.41938980871401216,0.4823250524664317,0.8645245420648343
Q382,mase,0.5542472771090756,0.49668305188234235,0.6365593282077425,0.4289109577576239,0.15530876549597286,0.7244693707265609,0.486817763494938,0.3589296255224503,0.5313498615253517,0.5989032113564431,0.5463451395017958,0.5696340756690407,0.3723701546553858
