unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,QGTS,QGTSE,SeasonalNaive
M1018,smape,0.00798592337938355,0.025724609134987187,0.007795636070493197,0.013701893381751542,0.02062188621096066,0.014767182021128705,0.014238159284225444,0.008510138417364416,0.010835499168974763,0.022685167231632358,0.01366790188309461,0.01697023982020787,0.024261100604742427
M1019,smape,0.020249806211790646,0.012501768494046028,0.027365360337585756,0.015982773712833423,0.012208089317365651,0.014038749232451575,0.012610049088860945,0.01571504791979457,0.022177240996325943,0.014180017085971906,0.014076209766225874,0.012478446176169196,0.07274178061590485
M1020,smape,0.025011300040449814,0.030093871036528,0.03061780807424701,0.02651195129340717,0.03056541486437296,0.02830686740296608,0.03037155515785775,0.028433805338591783,0.03348150745651455,0.029484663703808076,0.029426955087993756,0.03317275754701345,0.06109755895120395
M1021,smape,0.06723941464459775,0.05890701257414865,0.033063215456848934,0.04538728846169482,0.035425509320870706,0.042645958810974736,0.04077139454791861,0.07994095010699603,0.039944234920421956,0.04961291868915136,0.042670983424147595,0.04416372613460975,0.042100994384733366
M1022,smape,0.16208508411287956,0.14524100584245506,0.1314689164204059,0.16453879280188957,0.15102578069786257,0.1437437565176868,0.15879658380488545,0.1362724202588572,0.15131272830725262,0.16514459687636834,0.14499110834059034,0.14038560924204593,0.1673085253660835
M1023,smape,0.0032974546103460775,0.003448126476986495,0.0032399358115110786,0.0030923687021381006,0.003668623668370211,0.006890981847373114,0.004631835159763792,0.0027156337570371767,0.004479743329716104,0.003935668289880365,0.005669118406042077,0.0065707978283242804,0.01180126435414349
M1024,smape,0.006021747380411072,0.007355899742487709,0.006047028260079898,0.006036795384083415,0.006150620075982136,0.00816296870039022,0.005796443022148792,0.005120171187263242,0.007102527952197996,0.006235529396175045,0.006334433481775926,0.006679180080122287,0.008130055365936667
M1025,smape,0.004717134345303304,0.007252730239389365,0.003199989280478127,0.003982616531723659,0.00646862824251946,0.012011909061261128,0.00932294595969522,0.0063100915741247975,0.005485722800730536,0.005053071646909181,0.00794532474808434,0.009664631842698229,0.013707768495615688
M1026,smape,0.020315139569171782,0.023787396049032336,0.01776359518833777,0.025444642717234376,0.014641420458007386,0.02077089856183616,0.012536629110647091,0.030761746858935072,0.014826569055368104,0.02139798865937648,0.020394696311363095,0.016257567832919314,0.04363394921466115
M1027,smape,0.0035869436491516807,0.00958366463445139,0.004889297644083469,0.0039137326156609585,0.006111962425994683,0.00549141204585634,0.00460058067091157,0.006093023945891765,0.003677249610800738,0.0036515714792508106,0.003800622051983544,0.004986723485230629,0.012782889125186964
M1028,smape,0.028085346975197493,0.02689447084581403,0.03661884875384063,0.03558075750077409,0.032307541075586345,0.03799097308479037,0.032561472146713254,0.025072216323420566,0.03349953785092073,0.024609812328046255,0.028858847286725695,0.02796496265096124,0.05296936096354382
